dTXYEAR,dROLLNMBR,dASSESSMENTBASE,dASSESSCD,dASSESSTYPE,dASSESSVALLAND,dASSESSVALIMPR,dASSESSVALOTHER,dASSESSCHANGECD,dASSESSVALEXMPTLAND,dASSESSVALEXMPTIMPR,dASSESSVALEXMPTOTH
2021,18700,4,31,0,50000,4400,0,AA,13000,1140,0
2021,18700,4,11,1,-55000,296300,0,SUP,-24750,133340,0
2021,18700,4,31,1,-400,0,0,SUP,-100,0,0
2021,18800,4,30,0,368000,21200,0,AA,95680,5510,0
2021,18900,4,30,0,372000,0,0,AA,96720,0,0
2021,19000,4,30,0,368000,0,0,AA,95680,0,0
2021,19100,4,30,0,626900,0,0,AA,162990,0,0
2021,19110,4,11,0,97400,0,0,AA,43830,0,0
2021,19115,4,11,0,95900,185300,0,AA,43160,83390,0
2021,19200,4,30,0,232800,0,0,AA,60530,0,0
2021,19250,4,30,0,232800,0,0,AA,60530,0,0
2021,19300,4,11,0,60100,230800,0,AA,27050,103860,0
2021,19300,4,30,0,313100,58900,0,AA,81410,15310,0
2021,19400,4,30,0,372000,2100,0,AA,96720,550,0
2021,19450,2,30,0,2900,0,0,AA,750,0,0
2021,19500,4,11,0,60100,309500,0,AA,27050,139280,0
2021,19500,4,30,0,67300,0,0,AA,17500,0,0
2021,19550,4,30,0,337200,0,0,AA,87670,0,0
2021,19600,4,11,0,103400,186300,0,AA,46530,83840,0
2021,19650,4,30,0,590600,1300,0,AA,153560,340,0
2021,19700,4,11,0,60100,111800,0,AA,27050,50310,0
2021,19700,4,30,0,139000,29400,0,AA,36140,7640,0
2021,19800,4,12,0,60100,164400,0,AA,27050,73980,0
2021,19800,4,30,0,638200,57700,0,AA,165930,15000,0
2021,19900,4,30,0,234100,0,0,AA,60870,0,0
2021,20000,4,30,0,413900,0,0,AA,107610,0,0
2021,20100,4,11,0,60100,293000,0,AA,27050,131850,0
2021,20100,4,30,0,73000,0,0,AA,18980,0,0
2021,20200,4,30,0,616400,0,0,AA,160260,0,0
2021,20300,2,32,0,71800,96400,0,AA,18670,25060,0
2021,20300,4,11,0,60100,132100,0,AA,27050,59450,0
2021,20300,4,31,0,40900,96400,0,AA,10630,25060,0
2021,20400,4,30,0,141400,4300,0,AA,36760,1120,0
2021,20500,2,32,0,184000,0,0,AA,47840,0,0
2021,20500,4,11,0,55700,200300,0,AA,25070,90140,0
2021,20500,4,31,0,179100,0,0,AA,46570,0,0
2021,20600,2,32,0,234400,0,0,AA,60940,0,0
2021,20600,4,31,0,202300,0,0,AA,52600,0,0
2021,20610,2,32,0,86200,0,0,AA,22410,0,0
2021,20610,4,31,0,12400,0,0,AA,3220,0,0
2021,20620,2,32,0,86200,0,0,AA,22410,0,0
2021,20620,4,31,0,12400,0,0,AA,3220,0,0
2021,20700,4,30,0,338500,2000,0,AA,88010,520,0
2021,20800,4,30,0,130100,0,0,AA,33830,0,0
2021,20900,4,30,0,608200,0,0,AA,158130,0,0
2021,21000,2,32,0,153800,0,0,AA,39990,0,0
2021,21000,4,31,0,81900,0,0,AA,21290,0,0
2021,21100,4,30,0,309300,0,0,AA,80420,0,0
2021,21200,4,30,0,309900,0,0,AA,80570,0,0
2021,21300,4,12,0,60100,182200,0,AA,27050,81990,0
2021,21300,4,30,0,411200,140700,0,AA,106910,36580,0
2021,21400,4,30,0,306200,0,0,AA,79610,0,0
2021,21500,4,11,0,95000,178500,0,AA,42750,80330,0
2021,21510,4,11,0,70700,183300,0,AA,31820,82490,0
2021,21550,4,30,0,730800,176900,0,AA,190010,45990,0
2021,21600,4,11,0,92900,180400,0,AA,41810,81180,0
2021,21700,4,30,0,736000,0,0,AA,191360,0,0
2021,21800,4,30,0,606400,0,0,AA,157660,0,0
2021,21900,4,11,0,66200,91300,0,AA,29790,41090,0
2021,21910,4,11,0,57200,77400,0,AA,25740,34830,0
2021,22100,4,11,0,129800,202900,0,AA,58410,91310,0
2021,22110,4,11,0,92000,198900,0,AA,41400,89510,0
2021,22120,4,11,0,70000,176600,0,AA,31500,79470,0
2021,22140,4,11,0,79200,270300,0,AA,35640,121640,0
2021,22150,4,11,0,82300,281600,0,AA,37040,126720,0
2021,22200,4,30,0,744000,0,0,AA,193440,0,0
2021,22300,4,11,0,108000,219800,0,AA,48600,98910,0
2021,22350,4,30,0,301900,0,0,AA,78490,0,0
2021,22400,4,30,0,143700,0,0,AA,37360,0,0
2021,22500,4,30,0,362000,0,0,AA,94120,0,0
2021,22600,4,30,0,716800,0,0,AA,186370,0,0
2021,22625,2,32,0,86200,0,0,AA,22410,0,0
2021,22625,4,31,0,12400,0,0,AA,3220,0,0
2021,22700,4,30,0,368000,252300,0,AA,95680,65600,0
2021,22750,2,30,0,800,0,0,AA,210,0,0
2021,22800,4,11,0,60100,89800,0,AA,27050,40410,0
2021,22800,4,30,0,85100,0,0,AA,22130,0,0
2021,22900,4,30,0,320200,0,0,AA,83250,0,0
2021,23000,4,12,0,60100,758500,0,AA,27050,341330,0
2021,23000,4,30,0,697100,4132500,0,AA,181250,1074450,0
2021,23100,4,30,0,308400,0,0,AA,80180,0,0
2021,23200,4,30,0,470000,0,0,AA,122200,0,0
2021,23300,4,11,0,89000,44400,0,AA,40050,19980,0
2021,23305,4,11,0,79900,459300,0,AA,35960,206690,0
2021,23325,4,30,0,349400,0,0,AA,90840,0,0
2021,23335,4,11,0,44800,409100,0,AA,20160,184100,0
2021,23335,4,30,0,35300,0,0,AA,9180,0,0
2021,23400,4,11,0,79900,95600,0,AA,35960,43020,0
2021,23420,4,11,0,60100,123700,0,AA,27050,55670,0
2021,23420,4,30,0,79700,0,0,AA,20720,0,0
2021,23450,4,30,0,326600,0,0,AA,84920,0,0
2021,23500,4,11,0,60100,131300,0,AA,27050,59090,0
2021,23500,4,30,0,192100,262800,0,AA,49950,68330,0
2021,23600,4,30,0,534800,0,0,AA,139050,0,0
2021,23700,4,11,0,60100,244700,0,AA,27050,110120,0
2021,23700,4,30,0,239400,18000,0,AA,62240,4680,0
2021,23750,4,11,0,60100,277500,0,AA,27050,124880,0
2021,23750,4,30,0,219500,0,0,AA,57070,0,0
2021,23800,4,30,0,820200,0,0,AA,213250,0,0
2021,23900,4,30,0,535200,0,0,AA,139150,0,0
2021,23910,4,11,0,60100,171600,0,AA,27050,77220,0
2021,23910,4,30,0,66000,0,0,AA,17160,0,0
2021,24010,2,32,0,217600,0,0,AA,56580,0,0
2021,24010,4,31,0,144400,0,0,AA,37540,0,0
2021,24110,4,11,0,64900,71800,0,AA,29210,32310,0
2021,24110,4,60,0,11700,20200,0,AA,7610,13130,0
2021,24150,4,12,0,40100,188400,0,AA,18050,84780,0
2021,24150,4,30,0,60300,67800,0,AA,15680,17630,0
2021,24210,4,11,0,81600,244400,0,AA,36720,109980,0
2021,24250,4,11,0,89500,198800,0,AA,40280,89460,0
2021,24400,4,30,0,240900,0,0,AA,62630,0,0
2021,24488,4,11,0,79900,199200,0,AA,35960,89640,0
2021,24490,4,11,0,79900,401500,0,AA,35960,180680,0
2021,24495,4,11,0,79900,344000,0,AA,35960,154800,0
2021,24500,4,11,0,79900,117600,0,AA,35960,52920,0
2021,24505,4,11,0,79900,341200,0,AA,35960,153540,0
2021,24600,4,30,0,539000,0,0,AA,140140,0,0
2021,24800,4,11,0,59400,301700,0,AA,26730,135770,0
2021,24800,4,30,0,88800,1100,0,AA,23090,290,0
2021,24800,4,60,0,11500,39200,0,AA,7480,25480,0
2021,24850,4,30,0,575600,0,0,AA,149660,0,0
2021,24900,4,11,0,64800,119900,0,AA,29160,53960,0
2021,25000,4,11,0,57700,140600,0,AA,25970,63270,0
2021,25100,4,11,0,60100,211900,0,AA,27050,95360,0
2021,25100,4,30,0,189200,135900,0,AA,49190,35330,0
2021,25150,4,30,0,451200,0,0,AA,117310,0,0
2021,25200,4,11,0,60100,180300,0,AA,27050,81140,0
2021,25200,4,30,0,251000,93500,0,AA,65260,24310,0
2021,25220,4,30,0,111400,0,0,AA,28960,0,0
2021,25250,4,30,0,379900,0,0,AA,98770,0,0
2021,25300,4,30,0,450500,0,0,AA,117130,0,0
2021,25400,4,11,0,92200,86600,0,AA,41490,38970,0
2021,25450,2,32,0,281700,0,0,AA,73240,0,0
2021,25450,4,31,0,266900,0,0,AA,69390,0,0
2021,25510,4,11,0,99400,243300,0,AA,44730,109490,0
2021,25520,2,40,0,37000,1167900,0,AA,24050,759140,0
2021,25520,4,11,0,37000,175500,0,AA,16650,78980,0
2021,25520,4,40,0,37900,0,0,AA,24640,0,0
2021,25600,2,32,0,241600,0,0,AA,62820,0,0
2021,25600,4,31,0,216500,0,0,AA,56290,0,0
2021,25650,4,30,0,319800,216400,0,AA,83150,56260,0
2021,25655,4,11,0,85700,316500,0,AA,38570,142430,0
2021,25655,4,30,0,200,31000,0,AA,50,8060,0
2021,25700,4,11,0,60100,514300,0,AA,27050,231440,0
2021,25700,4,30,0,158800,101300,0,AA,41290,26340,0
2021,25800,4,11,0,77100,274500,0,AA,34700,123530,0
2021,26000,2,32,0,268400,0,0,AA,69780,0,0
2021,26000,4,31,0,255000,0,0,AA,66300,0,0
2021,26020,2,32,0,288300,0,0,AA,74960,0,0
2021,26020,4,31,0,283500,0,0,AA,73710,0,0
2021,26030,2,32,0,224700,0,0,AA,58420,0,0
2021,26030,4,31,0,258200,0,0,AA,67130,0,0
2021,26100,4,11,0,102200,133200,0,AA,45990,59940,0
2021,26100,4,60,0,11800,17100,0,AA,7670,11120,0
2021,26100,4,11,1,0,155100,0,SUP,0,69800,0
2021,26150,4,30,0,613300,0,0,AA,159460,0,0
2021,26200,4,11,0,60100,112900,0,AA,27050,50810,0
2021,26200,4,30,0,166600,223900,0,AA,43320,58210,0
2021,26250,4,30,0,402500,0,0,AA,104650,0,0
2021,26500,4,30,0,323900,0,0,AA,84210,0,0
2021,26610,4,11,0,63600,0,0,AA,28620,0,0
2021,26620,4,11,0,67800,195000,0,AA,30510,87750,0
2021,26650,4,30,0,327900,0,0,AA,85250,0,0
2021,26700,4,11,0,117300,133500,0,AA,52790,60080,0
2021,26760,4,11,0,68300,214900,0,AA,30740,96710,0
2021,26770,4,11,0,70300,186700,0,AA,31640,84020,0
2021,26780,4,11,0,79100,91200,0,AA,35600,41040,0
2021,26790,4,30,0,345900,0,0,AA,89930,0,0
2021,26810,4,11,0,108700,209900,0,AA,48920,94460,0
2021,26820,4,11,0,89800,202100,0,AA,40410,90950,0
2021,26825,4,11,0,85000,189200,0,AA,38250,85140,0
2021,26910,4,11,0,95300,116800,0,AA,42890,52560,0
2021,26920,4,11,0,91700,182400,0,AA,41270,82080,0
2021,26930,4,11,0,92000,174100,0,AA,41400,78350,0
2021,26935,4,11,0,79900,224100,0,AA,35960,100850,0
2021,27010,4,11,0,70900,164800,0,AA,31910,74160,0
2021,27100,4,30,0,367800,1236600,0,AA,95630,321520,0
2021,27200,4,11,0,60100,129900,0,AA,27050,58460,0
2021,27200,4,30,0,315300,167200,0,AA,81980,43470,0
2021,27300,2,32,0,280200,0,0,AA,72850,0,0
2021,27300,4,31,0,226800,0,0,AA,58970,0,0
2021,27350,4,11,0,99400,0,0,AA,44730,0,0
2021,27350,4,11,1,0,242500,0,SUP,0,109130,0
2021,27400,2,32,0,280300,0,0,AA,72880,0,0
2021,27400,4,31,0,245300,0,0,AA,63780,0,0
2021,27500,4,30,0,280200,0,0,AA,72850,0,0
2021,27600,4,30,0,368000,0,0,AA,95680,0,0
2021,27710,4,11,0,94900,385700,0,AA,42710,173570,0
2021,27715,4,11,0,79900,225500,0,AA,35960,101480,0
2021,27720,4,11,0,79900,103800,0,AA,35960,46710,0
2021,27725,4,11,0,60100,216200,0,AA,27050,97290,0
2021,27725,4,30,0,277900,902400,0,AA,72250,234620,0
2021,27810,4,11,0,73500,99600,0,AA,33080,44820,0
2021,27820,4,11,0,73500,108200,0,AA,33080,48690,0
2021,27900,4,11,0,82900,329900,0,AA,37310,148460,0
2021,27910,4,11,0,98400,267700,0,AA,44280,120470,0
2021,27998,4,11,0,84500,345700,0,AA,38030,155570,0
2021,28000,4,11,0,84500,180100,0,AA,38030,81050,0
2021,28004,4,11,0,54800,126600,0,AA,24660,56970,0
2021,28005,4,11,0,53600,121100,0,AA,24120,54500,0
2021,28020,2,32,0,182700,0,0,AA,47500,0,0
2021,28020,4,31,0,138100,0,0,AA,35910,0,0
2021,28025,4,60,0,108100,153100,0,AA,70270,99520,0
2021,28027,4,60,0,108600,333400,0,AA,70590,216710,0
2021,28028,4,60,0,109000,0,0,AA,70850,0,0
2021,28029,4,60,0,109000,1073000,0,AA,70850,697450,0
2021,28030,2,30,0,162500,0,0,AA,42250,0,0
2021,28035,2,40,0,161500,1391500,0,AA,104980,904480,0
2021,28100,4,30,0,372600,0,0,AA,96880,0,0
2021,28200,4,30,0,656400,0,0,AA,170660,0,0
2021,28300,4,30,0,360000,115700,0,AA,93600,30080,0
2021,28400,4,30,0,365600,11000,0,AA,95060,2860,0
2021,28425,4,11,0,94000,105100,0,AA,42300,47300,0
2021,28450,4,30,0,368300,0,0,AA,95760,0,0
2021,28500,2,32,0,182200,0,0,AA,47370,0,0
2021,28500,4,31,0,144000,0,0,AA,37440,0,0
2021,28500,4,60,0,5300,5800,0,AA,3450,3770,0
2021,28535,4,11,0,79500,145000,0,AA,35780,65250,0
2021,28537,4,11,0,79500,98100,0,AA,35780,44150,0
2021,28539,4,11,0,79500,165600,0,AA,35780,74520,0
2021,28541,4,11,0,79500,194500,0,AA,35780,87530,0
2021,28543,4,11,0,79500,178200,0,AA,35780,80190,0
2021,28600,4,11,0,82600,0,0,AA,37170,0,0
2021,28700,4,11,0,79600,128200,0,AA,35820,57690,0
2021,28710,4,11,0,73000,181500,0,AA,32850,81680,0
2021,28720,4,11,0,101500,304700,0,AA,45680,137120,0
2021,28730,4,11,0,101500,346500,0,AA,45680,155930,0
2021,28740,4,60,0,72200,21500,0,AA,46930,13980,0
2021,28800,4,30,0,226600,0,0,AA,58920,0,0
2021,28850,4,60,0,8100,0,0,AA,5270,0,0
2021,28900,4,11,0,60100,181300,0,AA,27050,81590,0
2021,28900,4,30,0,699300,73900,0,AA,181820,19210,0
2021,28925,4,11,0,96200,360700,0,AA,43290,162320,0
2021,29000,4,30,0,237900,0,0,AA,61850,0,0
2021,29100,2,32,0,231300,0,0,AA,60140,0,0
2021,29100,4,31,0,196100,0,0,AA,50990,0,0
2021,29200,4,30,0,370200,0,0,AA,96250,0,0
2021,29500,4,30,0,389900,0,0,AA,101370,0,0
2021,29600,4,30,0,341100,0,0,AA,88690,0,0
2021,29700,2,32,0,229700,0,0,AA,59720,0,0
2021,29700,4,31,0,185300,0,0,AA,48180,0,0
2021,29800,4,30,0,76000,0,0,AA,19760,0,0
2021,29900,4,30,0,76000,0,0,AA,19760,0,0
2021,30000,4,30,0,576200,509300,0,AA,149810,132420,0
2021,30050,4,12,0,60100,657400,0,AA,27050,295830,0
2021,30050,4,30,0,67200,0,0,AA,17470,0,0
2021,30050,4,30,1,0,38900,0,SUP,0,10110,0
2021,30100,4,12,0,60100,254600,0,AA,27050,114570,0
2021,30100,4,30,0,329500,2962000,0,AA,85670,770120,0
2021,30200,4,30,0,353300,21000,0,AA,91860,5460,0
2021,30210,4,11,0,85200,151200,0,AA,38340,68040,0
2021,30300,4,12,0,60100,85200,0,AA,27050,38340,0
2021,30300,4,30,0,326200,26900,0,AA,84810,6990,0
2021,30325,4,11,0,85900,348900,0,AA,38660,157010,0
2021,30350,4,30,0,322100,0,0,AA,83750,0,0
2021,30400,4,30,0,382700,0,0,AA,99500,0,0
2021,30500,4,11,0,116300,177600,0,AA,52340,79920,0
2021,30600,4,11,0,60100,319400,0,AA,27050,143730,0
2021,30600,4,30,0,263900,15800,0,AA,68610,4110,0
2021,30710,4,11,0,66900,140000,0,AA,30110,63000,0
2021,30720,4,11,0,89300,167500,0,AA,40190,75380,0
2021,30722,4,11,0,83600,146600,0,AA,37620,65970,0
2021,30724,4,11,0,86400,365200,0,AA,38880,164340,0
2021,30726,4,11,0,86400,353100,0,AA,38880,158900,0
2021,30728,4,11,0,89500,336700,0,AA,40280,151520,0
2021,30730,4,11,0,84500,330400,0,AA,38030,148680,0
2021,30732,4,11,0,92000,319300,0,AA,41400,143690,0
2021,30734,4,11,0,83200,300400,0,AA,37440,135180,0
2021,30736,4,11,0,83200,359500,0,AA,37440,161780,0
2021,30738,4,11,0,86400,273500,0,AA,38880,123080,0
2021,30740,4,11,0,90200,325100,0,AA,40590,146300,0
2021,30742,4,11,0,89500,408000,0,AA,40280,183600,0
2021,30744,4,11,0,89500,306100,0,AA,40280,137750,0
2021,30746,4,11,0,83200,394300,0,AA,37440,177440,0
2021,30810,4,30,0,193700,0,0,AA,50360,0,0
2021,30910,4,30,0,377100,27600,0,AA,98050,7180,0
2021,31010,4,11,0,76200,138600,0,AA,34290,62370,0
2021,31110,4,11,0,25300,238700,0,AA,11390,107420,0
2021,31210,4,11,0,55900,154000,0,AA,25160,69300,0
2021,31310,4,11,0,62100,152100,0,AA,27950,68450,0
2021,31320,4,11,0,28300,137500,0,AA,12740,61880,0
2021,31410,4,11,0,64900,450800,0,AA,29210,202860,0
2021,31510,4,11,0,57600,109100,0,AA,25920,49100,0
2021,31610,4,11,0,63600,92100,0,AA,28620,41450,0
2021,31710,4,11,0,75200,86200,0,AA,33840,38790,0
2021,31800,4,30,0,637000,0,0,AA,165620,0,0
2021,31801,4,11,0,73100,290700,0,AA,32900,130820,0
2021,31802,4,11,0,78000,256600,0,AA,35100,115470,0
2021,31803,4,11,0,77800,273800,0,AA,35010,123210,0
2021,31804,4,11,0,73100,272300,0,AA,32900,122540,0
2021,31805,4,11,0,73500,258100,0,AA,33080,116150,0
2021,31806,4,11,0,73500,274800,0,AA,33080,123660,0
2021,31807,4,11,0,76200,240900,0,AA,34290,108410,0
2021,31808,4,11,0,79700,310100,0,AA,35870,139550,0
2021,31809,4,11,0,79100,411400,0,AA,35600,185130,0
2021,31810,4,11,0,73500,287300,0,AA,33080,129290,0
2021,31810,4,11,1,0,20000,0,SUP,0,9000,0
2021,31811,4,11,0,73500,292800,0,AA,33080,131760,0
2021,31900,4,30,0,310500,0,0,AA,80730,0,0
2021,31900,4,11,1,114900,0,0,SUP,51710,0,0
2021,31900,4,30,1,-310500,0,0,SUP,-80730,0,0
2021,32000,4,30,0,475000,0,0,AA,123500,0,0
2021,32000,4,30,1,252300,0,0,SUP,65600,0,0
2021,32100,4,30,0,455000,0,0,AA,118300,0,0
2021,32200,4,30,0,300500,0,0,AA,78130,0,0
2021,32250,2,30,0,1600,0,0,AA,420,0,0
2021,32300,4,30,0,423000,0,0,AA,109980,0,0
2021,32400,4,30,0,271900,0,0,AA,70690,0,0
2021,32500,4,30,0,162600,0,0,AA,42280,0,0
2021,32600,4,11,0,108000,0,0,AA,48600,0,0
2021,32610,4,30,0,752700,0,0,AA,195700,0,0
2021,32900,4,30,0,412900,33600,0,AA,107350,8740,0
2021,32950,2,30,0,8300,0,0,AA,2160,0,0
2021,33000,4,30,0,344800,0,0,AA,89650,0,0
2021,33100,4,12,0,59900,174700,0,AA,26960,78620,0
2021,33100,4,30,0,698000,67200,0,AA,181480,17470,0
2021,33300,4,30,0,338900,0,0,AA,88110,0,0
2021,33400,4,11,0,60100,60200,0,AA,27050,27090,0
2021,33400,4,30,0,147800,239600,0,AA,38430,62300,0
2021,33410,4,30,0,125400,0,0,AA,32600,0,0
2021,33420,4,30,0,184600,0,0,AA,48000,0,0
2021,33500,4,30,0,320300,0,0,AA,83280,0,0
2021,33600,4,30,0,660300,0,0,AA,171680,0,0
2021,33610,4,11,0,60100,328500,0,AA,27050,147830,0
2021,33610,4,30,0,86900,0,0,AA,22590,0,0
2021,33615,4,60,0,68600,39600,0,AA,44590,25740,0
2021,33620,4,11,0,77200,381300,0,AA,34740,171590,0
2021,33625,4,11,0,84100,278100,0,AA,37850,125150,0
2021,33630,4,11,0,99400,160600,0,AA,44730,72270,0
2021,33700,4,30,0,735800,0,0,AA,191310,0,0
2021,33800,4,30,0,372000,0,0,AA,96720,0,0
2021,33900,4,30,0,236800,0,0,AA,61570,0,0
2021,34000,2,32,0,236800,0,0,AA,61570,0,0
2021,34000,4,31,0,200000,0,0,AA,52000,0,0
2021,34100,2,32,0,236800,0,0,AA,61570,0,0
2021,34100,4,31,0,200000,0,0,AA,52000,0,0
2021,34200,4,30,0,558000,0,0,AA,145080,0,0
2021,34300,4,11,0,66900,181800,0,AA,30110,81810,0
2021,34320,4,11,0,90100,155400,0,AA,40550,69930,0
2021,34340,4,11,0,61700,140500,0,AA,27770,63230,0
2021,34342,2,60,0,50700,0,0,AA,32960,0,0
2021,34350,4,11,0,61700,183900,0,AA,27770,82760,0
2021,34360,4,11,0,61700,263600,0,AA,27770,118620,0
2021,34370,4,11,0,61700,213800,0,AA,27770,96210,0
2021,34410,4,11,0,60100,247900,0,AA,27050,111560,0
2021,34410,4,30,0,226800,302300,0,AA,58970,78600,0
2021,34510,4,11,0,59600,200000,0,AA,26820,90000,0
2021,34520,4,11,0,72300,0,0,AA,32540,0,0
2021,34530,4,11,0,64800,447900,0,AA,29160,201560,0
2021,34540,4,11,0,68300,206200,0,AA,30740,92790,0
2021,34610,4,30,0,326700,0,0,AA,84940,0,0
2021,34710,4,11,0,59600,162700,0,AA,26820,73220,0
2021,34730,4,11,0,64800,183100,0,AA,29160,82400,0
2021,34740,4,11,0,64800,162800,0,AA,29160,73260,0
2021,34800,4,11,0,90100,226600,0,AA,40550,101970,0
2021,34820,4,11,0,64800,132100,0,AA,29160,59450,0
2021,34910,2,32,0,237200,0,0,AA,61670,0,0
2021,34910,4,31,0,189400,0,0,AA,49240,0,0
2021,34986,4,11,0,79900,303800,0,AA,35960,136710,0
2021,34988,4,11,0,80600,312100,0,AA,36270,140450,0
2021,34990,4,11,0,80100,294900,0,AA,36050,132710,0
2021,34992,4,11,0,80800,333200,0,AA,36360,149940,0
2021,34994,4,11,0,83000,255500,0,AA,37350,114980,0
2021,34996,4,11,0,80500,241000,0,AA,36230,108450,0
2021,34998,4,11,0,80100,339900,0,AA,36050,152960,0
2021,35000,4,11,0,81500,304200,0,AA,36680,136890,0
2021,35002,4,11,0,79900,308900,0,AA,35960,139010,0
2021,35004,4,11,0,80100,346100,0,AA,36050,155750,0
2021,35006,4,11,0,80100,442500,0,AA,36050,199130,0
2021,35008,4,11,0,79900,422000,0,AA,35960,189900,0
2021,35010,4,11,0,86200,302000,0,AA,38790,135900,0
2021,35050,4,11,0,53100,125500,0,AA,23900,56480,0
2021,35050,4,60,0,11700,37800,0,AA,7610,24570,0
2021,35110,4,11,0,64800,222200,0,AA,29160,99990,0
2021,35210,4,11,0,92000,297300,0,AA,41400,133790,0
2021,35213,2,60,0,7800,0,0,AA,5070,0,0
2021,35214,2,60,0,1900,0,0,AA,1240,0,0
2021,35215,4,11,0,75300,350100,0,AA,33890,157550,0
2021,35216,4,11,0,78700,398300,0,AA,35420,179240,0
2021,35217,4,11,0,79800,374800,0,AA,35910,168660,0
2021,35218,4,11,0,79900,320000,0,AA,35960,144000,0
2021,35219,4,11,0,81300,439800,0,AA,36590,197910,0
2021,35220,4,11,0,82700,319600,0,AA,37220,143820,0
2021,35221,4,11,0,79700,332700,0,AA,35870,149720,0
2021,35222,4,11,0,80500,421400,0,AA,36230,189630,0
2021,35223,4,11,0,85500,506800,0,AA,38480,228060,0
2021,35275,2,32,0,299100,0,0,AA,77770,0,0
2021,35275,4,31,0,268800,0,0,AA,69890,0,0
2021,35310,4,11,0,66300,153500,0,AA,29840,69080,0
2021,35410,4,11,0,81300,180600,0,AA,36590,81270,0
2021,35510,4,11,0,66300,109800,0,AA,29840,49410,0
2021,35610,4,11,0,61200,268600,0,AA,27540,120870,0
2021,35800,4,11,0,61200,84100,0,AA,27540,37850,0
2021,35900,4,11,0,61200,110000,0,AA,27540,49500,0
2021,36100,4,30,0,465000,0,0,AA,120900,0,0
2021,36200,4,30,0,301900,0,0,AA,78490,0,0
2021,36300,4,30,0,283300,0,0,AA,73660,0,0
2021,36400,4,30,0,341500,0,0,AA,88790,0,0
2021,36500,2,32,0,393600,0,0,AA,102340,0,0
2021,36500,4,31,0,324600,0,0,AA,84400,0,0
2021,36520,4,12,0,60100,370900,0,AA,27050,166910,0
2021,36520,4,30,0,316400,83500,0,AA,82260,21710,0
2021,36600,4,12,0,60100,165000,0,AA,27050,74250,0
2021,36600,4,30,0,350700,51100,0,AA,91180,13290,0
2021,36700,4,11,0,60100,141400,0,AA,27050,63630,0
2021,36700,4,30,0,289900,253300,0,AA,75370,65860,0
2021,36710,4,11,0,79900,227500,0,AA,35960,102380,0
2021,36720,4,11,0,75200,262600,0,AA,33840,118170,0
2021,36722,4,11,0,65400,279000,0,AA,29430,125550,0
2021,36724,4,11,0,65400,342000,0,AA,29430,153900,0
2021,36726,4,11,0,65400,358600,0,AA,29430,161370,0
2021,36726,4,11,1,0,32300,0,SUP,0,14540,0
2021,36730,2,40,0,132500,2154300,0,AA,86130,1400300,0
2021,36740,4,30,0,86400,0,0,AA,22460,0,0
2021,36770,2,32,0,219100,0,0,AA,56970,0,0
2021,36770,4,31,0,201800,0,0,AA,52470,0,0
2021,36780,4,30,0,120300,0,0,AA,31280,0,0
2021,36800,4,30,0,193800,0,0,AA,50390,0,0
2021,37010,4,12,0,60100,250700,0,AA,27050,112820,0
2021,37010,4,30,0,57000,114200,0,AA,14820,29690,0
2021,37020,4,30,0,610700,853600,0,AA,158780,221940,0
2021,37110,4,11,0,82900,223200,0,AA,37310,100440,0
2021,37210,4,11,0,86200,64000,0,AA,38790,28800,0
2021,37410,4,30,0,234100,0,0,AA,60870,0,0
2021,37510,4,30,0,225000,0,0,AA,58500,0,0
2021,37610,4,11,0,60100,217000,0,AA,27050,97650,0
2021,37610,4,30,0,66100,0,0,AA,17190,0,0
2021,37710,4,30,0,359400,0,0,AA,93440,0,0
2021,37801,4,11,0,72800,253300,0,AA,32760,113990,0
2021,37802,4,11,0,72700,172300,0,AA,32720,77540,0
2021,37803,4,11,0,72700,247200,0,AA,32720,111240,0
2021,37804,4,11,0,72800,224300,0,AA,32760,100940,0
2021,37805,4,11,0,70900,178100,0,AA,31910,80150,0
2021,37806,4,11,0,70900,123700,0,AA,31910,55670,0
2021,37807,4,11,0,70900,134600,0,AA,31910,60570,0
2021,37808,4,11,0,70900,175900,0,AA,31910,79160,0
2021,37809,4,11,0,70900,219100,0,AA,31910,98600,0
2021,37810,4,11,0,70900,169300,0,AA,31910,76190,0
2021,37811,4,11,0,70900,159300,0,AA,31910,71690,0
2021,37812,4,11,0,70900,196500,0,AA,31910,88430,0
2021,37813,4,11,0,70900,178300,0,AA,31910,80240,0
2021,37814,4,11,0,70900,223600,0,AA,31910,100620,0
2021,37815,4,11,0,72700,225900,0,AA,32720,101660,0
2021,37816,4,11,0,72700,145700,0,AA,32720,65570,0
2021,37817,4,11,0,72900,162300,0,AA,32810,73040,0
2021,37818,4,11,0,70900,216600,0,AA,31910,97470,0
2021,37819,4,11,0,70900,209200,0,AA,31910,94140,0
2021,37819,4,11,1,0,25500,0,SUP,0,11480,0
2021,37820,4,11,0,70900,246900,0,AA,31910,111110,0
2021,37821,4,11,0,70900,207400,0,AA,31910,93330,0
2021,37822,4,11,0,70900,293700,0,AA,31910,132170,0
2021,37823,4,11,0,70900,216500,0,AA,31910,97430,0
2021,37824,4,11,0,70900,181800,0,AA,31910,81810,0
2021,37825,4,11,0,70900,151300,0,AA,31910,68090,0
2021,37826,4,11,0,70900,234900,0,AA,31910,105710,0
2021,37827,4,11,0,70900,202300,0,AA,31910,91040,0
2021,37828,4,11,0,72700,203200,0,AA,32720,91440,0
